ID	Date	Headline	sentiment
BN/KOLKATA/1292	May 1, 2025 2:48 pm 	তৃণমূলে যাচ্ছেন দিলীপ ঘোষ? তথাগতর খোঁচায় পালটা প্রাক্তন বিজেপি সভাপতি বললেন…	Neutral
BN/BENGAL/1207	May 19, 2025 9:58 am 	বাংলার অলিগলিতে ঘুরে ভ্লগ, কী তথ্য পাচার লাস্যময়ী ইউটিউবার জ্যোতির?	Negative
BN/BENGAL/1045	May 25, 2025 3:28 pm 	গঙ্গায় স্নান করতে নেমে তলিয়ে গেল ৩ কিশোর-কিশোরী, চাঞ্চল্য শ্রীরামপুরে	Negative
BN/KOLKATA/1223	May 6, 2025 6:32 pm 	এসি চালিয়ে চুরি, ‘অপারেশন’ সফলের পর ফ্রিজ খুলে মিষ্টিমুখ! নাগেরবাজারে লুট লাখ লাখ টাকা, সোনা	Negative
BN/KOLKATA/1446	April 21, 2025 1:15 pm 	‘চোর জগা’র ব্যান্ড-বাজা-সানাই’, কাকে নিশানা অনুপমের?	Negative
BN/CINEMA/1259	May 4, 2025 4:11 pm 	‘ভাইজানকে একা দায়ী করা ঠিক নয়’, ‘সিকন্দর’-এর ব্যর্থতায় সলমনের পাশে নওয়াজউদ্দিন	Negative
BN/FOOTBALL/1098	April 27, 2025 5:10 pm 	স্থগিতাদেশ সত্ত্বেও হাতে ট্রফি পেল চার্চিল, ভুল বুঝতে পেরে ‘ক্ষমাপ্রার্থী’ এআইএফএফ	Negative
BN/INDIA/1137	May 22, 2025 7:10 pm 	জ্যোতির পর গ্রেপ্তার আরও এক পাক চর! বারাণসী থেকে ধৃত মুসলিম যুবক	Negative
BN/KOLKATA/1226	May 6, 2025 2:30 pm 	রাত পোহালেই উচ্চ মাধ্যমিকের ফলপ্রকাশ, রিভিউ ও স্ক্রুটিনির দিনক্ষণ জানাল শিক্ষা সংসদ	Neutral
BN/FOOTBALL/1311	February 25, 2025 4:01 pm 	একঝাঁক রেকর্ড গড়ে শিল্ড চ্যাম্পিয়ন, তবুও জিততে মরিয়া মোহনবাগান	Positive
BN/CINEMA/1268	May 3, 2025 4:59 pm 	বিয়ের ৫ মাসেই অন্তঃসত্ত্বা শোভিতা! সামান্থাকে ভুলে প্রথমবার বাবা হওয়ার অপেক্ষায় নাগা চৈতন্য?	Negative
BN/FOOTBALL/1420	January 20, 2025 12:06 pm 	গোয়ায় হেরে প্লে অফের আশা ছাড়ছেন অস্কার, হিজাজিদের ‘ভুল’ দেখে বিস্মিত ইস্টবেঙ্গল কোচ!	Negative
BN/CINEMA/1021	May 25, 2025 8:25 pm 	‘ঐতিহাসিক মুহূর্ত’, কান উৎসবে বাংলাদেশের স্বল্প দৈর্ঘ্যের ছবির বিশেষ স্বীকৃতি, উচ্ছ্বসিত শাকিব	Positive
BN/INDIA/1359	May 15, 2025 9:35 pm 	ঘুরতে গিয়ে মর্মান্তিক পরিণতি, রিসর্টের অস্থায়ী তাঁবু ভেঙে মৃত্যু পর্যটকের, আহত ৩	Negative
BN/SPORTS_OTHERS/1312	August 17, 2024 7:44 pm 	প্রকাশ্যে ফোগাট পরিবারের কোন্দল, ছল করার ফল পাচ্ছেন ভিনেশ! বিস্ফোরক দিদি গীতা	Negative
BN/CINEMA/1176	May 12, 2025 3:50 pm 	‘সবাই রেকর্ড নিয়ে বলুক, আমি তোমার কান্না মনে রাখব’, বিরাটের অবসরে আবেগঘন অনুষ্কা	Positive
BN/BENGAL/1234	May 17, 2025 9:54 pm 	বিবাহবহির্ভূত সম্পর্ক নিয়ে টানাপোড়েন, স্বামীকে খুনের চেষ্টার অভিযোগে গ্রেপ্তার স্ত্রী ও প্রেমিক	Negative
BN/CINEMA/1297	April 30, 2025 9:35 pm 	সিন্ধু জলচুক্তি বাতিলের পথে, পাক নায়িকা হানিয়া আমিরকে বাক্স ভর্তি জলের বোতল উপহার দিলেন কারা?	Negative
BN/KOLKATA/1355	April 26, 2025 4:33 pm 	তেহট্টের শহিদ জওয়ান ঝন্টু শেখের স্ত্রীকে চাকরি, পরিবারকে ১০ লক্ষ টাকা অনুদান ঘোষণা মুখ্যমন্ত্রীর	Positive
BN/WORLD/1080	May 19, 2025 10:38 am 	‘বন্ধু’ বেজিংয়ের দ্বারস্থ ইসলামাবাদ, অপারেশন সিঁদুরের পর চিন সফরে পাক বিদেশমন্ত্রী	Neutral
BN/KOLKATA/1149	May 14, 2025 10:04 am 	কালবৈশাখীতে ঘুচবে গরম! তাপপ্রবাহের মাঝেই সুখবর দিল হাওয়া অফিস	Positive
BN/FOOTBALL/1334	February 17, 2025 3:18 pm 	কবে এক্সিকিউটিভ কমিটির বৈঠক, জানাল মোহনবাগান, ঘোষিত হবে নির্বাচনের দিনক্ষণ?	Neutral
BN/CINEMA/1154	May 14, 2025 4:37 pm 	জল্পনাই সত্যি! টেকনিশিয়ানদের ‘বয়কটে’ বন্ধ অনির্বাণের মিউজিক ভিডিওর শুটিং	Negative
BN/FOOTBALL/1113	April 22, 2025 12:27 pm 	সুপার কাপে নামার আগে প্র্যাকটিস ম্যাচ খেলবে মোহনবাগান, দল গঠন নিয়েই চিন্তা মহামেডানের	Neutral
BN/FOOTBALL/1412	January 22, 2025 10:07 am 	৯ গোলের থ্রিলারে কামব্যাক বার্সেলোনার, বেনফিকাকে হারিয়ে UCL-র শেষ ষোলোয় রাফিনহারা	Positive
BN/KOLKATA/1387	April 24, 2025 11:53 am 	উল্টোডাঙা ফুটব্রিজে যুবকের ঝুলন্ত দেহ! বেকারত্ব ও বিচ্ছেদের জ্বালায় চরম সিদ্ধান্ত?	Negative
BN/WORLD/1297	April 26, 2025 2:28 pm 	‘সব মানুষ সমান’, ভারত-পাক দ্বন্দ্বে প্রাচীন কবিতায় মানবতার বার্তা ইরানের	Positive
BN/FOOTBALL/1091	April 29, 2025 6:07 pm 	ব্রাজিলের দায়িত্ব নিচ্ছেন আন্সেলোত্তি, কোচ বিদায়ের দিনক্ষণও ঠিক করে ফেলল রিয়াল মাদ্রিদ!	Neutral
BN/INDIA/1414	May 14, 2025 12:34 pm 	ট্রাম্পের উপর প্রত্যাঘাত! মার্কিন পণ্যে বাড়তি শুল্ক চাপানোর ভাবনা দিল্লির	Negative
BN/KOLKATA/1015	May 25, 2025 10:53 pm 	ভোটারদের বাড়ি গিয়ে তথ্য হাতাচ্ছে ‘কুচক্রী’! নেতাদের সতর্ক করে জরুরি সার্কুলার তৃণমূলে	Negative
BN/KOLKATA/1358	April 26, 2025 2:42 pm 	ঠিক কী ঘটেছিল পহেলগাঁওয়ে? প্রত্যক্ষদর্শীদের কথা শুনতে বিতান, সমীরের বাড়িতে এনআইএ টিম	Neutral
BN/KOLKATA/1073	May 20, 2025 5:23 pm 	ত্রিপাক্ষিক বৈঠকেও কাটল না জট, ৭২ ঘণ্টা ধর্মঘটে অনড় থেকে মুখ্যমন্ত্রীর হস্তক্ষেপ দাবি বাসমলিকদের	Negative
BN/WORLD/1174	May 9, 2025 8:12 pm 	জেলে ড্রোন হামলার আশঙ্কা! ইমরানের মুক্তির দাবিতে পাক আদালতের দ্বারস্থ সমর্থকরা	Negative
BN/CINEMA/1008	May 27, 2025 4:03 pm 	সলমনের বাংলোয় হানা দেওয়া মহিলা এবার আদিত্য রায় কাপুরের বাড়িতে, আটক পুলিশের	Negative
BN/INDIA/1370	May 15, 2025 5:12 pm 	বিমানবন্দরের গুরুত্বপূর্ণ দায়িত্বে পাক ‘বন্ধু’ তুরস্কের সংস্থা, লাইসেন্স বাতিল করল ভারত	Negative
BN/FOOTBALL/1013	May 24, 2025 12:09 pm 	আইএফএ’তে জমা পড়ল ডেপুটেশন, ভূমিপুত্রের দাবিতে বিক্ষোভ বাংলা পক্ষের	Negative
BN/SPORTS_OTHERS/1332	August 14, 2024 1:05 pm 	কুস্তিতে একটার বেশি পদক এল না কেন প্যারিসে? ভিনেশ-সাক্ষীদের আন্দোলনকে দায়ী করলেন সংস্থার প্রধান	Negative
BN/FOOTBALL/1016	May 23, 2025 12:26 pm 	তিন বছরে কী করেছেন, ক্ষমতায় এলে কী করবেন? মোহনবাগান নির্বাচনের জন্য ইস্তেহার প্রকাশ দেবাশিসের	Neutral
BN/BENGAL/1327	May 13, 2025 7:44 pm 	‘পূর্ণম দ্রুত ঘরে ফিরুন’, পাক সেনার হাতে ‘বন্দি’ জওয়ানের জন্য প্রার্থনা সাংসদ রচনার	Negative
BN/CINEMA/1087	May 19, 2025 8:51 pm 	হাসপাতাল থেকে ছাড়া পেলেন প্রভাত রায়, ‘লড়াকু মানসিকতা বাবিকে ভেঙে পড়তে দেয়নি’, জানালেন একতা	Positive
BN/CINEMA/1302	April 30, 2025 4:30 pm 	শাশ্বতকন্যা হিয়া চট্টোপাধ্যায়ের টলিউড ডেবিউ, উচ্ছ্বসিত মা মহুয়া, কী জানালেন?	Positive
BN/WORLD/1044	May 23, 2025 9:09 am 	সন্ত্রাসদমনে ভারতের পাশেই, অভিষেকদের জানাল জাপান	Positive
BN/INDIA/1434	May 13, 2025 6:41 pm 	লখনউয়ে মধ্যযুগীয় বর্বরতা! কিশোরীকে ‘ধর্ষণ’ করে ব্ল্যাকমেল, এমনকী বিক্রির অভিযোগ	Negative
BN/CINEMA/1159	May 13, 2025 9:48 pm 	দেশের জন্য আত্মত্যাগ, কেরিয়ারের বড় সুযোগ অবলীলায় ছাড়লেন আলিয়া!	Positive
BN/FOOTBALL/1015	May 23, 2025 8:05 pm 	রোনাল্ডোর বয়স ২৯! আরও ১০ বছর খেলতে চান পর্তুগিজ মহাতারকা	Positive
BN/FOOTBALL/1099	April 27, 2025 11:43 am 	বিতর্কের ক্লাসিকোতে হার রিয়ালের, ৩২ তম কোপা দেল রে খেতাব বার্সার	Negative
BN/WORLD/1131	May 14, 2025 10:00 am 	‘পাকিস্তান ছাড়ুন’, ইসলামাবাদের ভারতীয় দূতাবাসের কর্মীকে নির্দেশ! দিল্লির সিদ্ধান্তের ‘পালটা’?	Negative
BN/KOLKATA/1436	April 21, 2025 6:20 pm 	হার্টে একাধিক ব্লকেজ, রাজ্যপালকে দেখতে হাসপাতালে স্পিকার	Neutral
BN/WORLD/1200	May 7, 2025 2:53 pm 	ভারতের প্রত্যাঘাতে পূর্ণ সমর্থন ইজরায়েলের, অপারেশন সিঁদুর নিয়ে কী বলছে আমেরিকা-চিন-ব্রিটেন?	Neutral
BN/CRICKET/1049	May 24, 2025 9:41 am 	এক মরশুমে সবচেয়ে বেশিবার ২০০, নজির গড়ল এবারের আইপিএল	Positive
BN/SPORTS_OTHERS/1337	August 13, 2024 3:37 pm 	দেড় কোটি টাকা নিয়েছেন পোনাপ্পা! ‘মিথ্যে’ খবরের বিরুদ্ধে সরব ব্যাডমিন্টন তারকা	Negative
BN/CRICKET/1424	April 27, 2025 12:49 pm 	লক্ষ্য প্লে অফ, আজ নামছে রো-কো, দলকে টানবেন ‘বুড়ো ঘোড়া’রাই?	Neutral
BN/SPORTS_OTHERS/1171	November 1, 2024 3:47 pm 	মাত্র সাড়ে তিন বছরেই বিশ্বরেকর্ড, দাবায় ইতিহাস গড়ল বাংলার খুদে অনীশ	Positive
BN/WORLD/1299	April 26, 2025 12:54 pm 	‘সিন্ধুতে জল বইবে, নয়তো ভারতীয়দের রক্ত’, জলচুক্তি বাতিল হতেই হুমকি বিলাওয়াল ভুট্টোর	Negative
BN/SPORTS_OTHERS/1155	November 20, 2024 12:16 pm 	‘ভবিষ্যতে বিশ্ব চ্যাম্পিয়নশিপে ফাইনাল খেলবে দুই ভারতীয়’, আশাবাদী দেশের এক নম্বর দাবাড়ু অর্জুন	Positive
BN/SPORTS_OTHERS/1323	August 16, 2024 11:17 am 	ক্রীড়া আদালতের নির্দেশে চুরমার পদক স্বপ্ন, সোশাল মিডিয়ায় কী প্রতিক্রিয়া ভিনেশের?	Negative
BN/SPORTS_OTHERS/1148	December 7, 2024 8:24 pm 	দারিদ্রের বিরুদ্ধে লড়াই করে ভারতীয় দলে নাম, খো খো বিশ্বকাপে যাচ্ছেন চুঁচুড়ার ঈশিতা	Positive
BN/CINEMA/1273	May 3, 2025 10:18 am 	কোন পজিশনে করবেন? যৌনরসে ভরপুর শো ঘিরে এজাজ খানের বিরুদ্ধে FIR দায়ের বজরং দলের	Negative
BN/WORLD/1029	May 24, 2025 1:10 pm 	ইউক্রেন যুদ্ধ থামাতে আসরে পোপ! মস্কো বলছে, ‘আজগুবি গল্প’	Negative
BN/CINEMA/1312	April 29, 2025 2:37 pm 	‘আজ আমার একা হয়ে যাওয়ার দিন’, কোন কাতর স্মৃতি হাতড়ালেন পরমব্রত?	Negative
BN/INDIA/1243	May 19, 2025 6:39 pm 	শিখদের প্রতি কত দরদ! স্বর্ণমন্দিরে হামলায় প্রমাণ করল পাকিস্তান, শিক্ষা নেবে খলিস্তানিরা?	Negative
BN/WORLD/1268	April 29, 2025 4:07 pm 	ভুল-প্ররোচনামূলক প্রচার, এবার পাকিস্তানের প্রতিরক্ষামন্ত্রীর এক্স হ্যান্ডেল ‘ব্লক’ কেন্দ্রের	Negative
BN/CINEMA/1080	May 20, 2025 9:30 pm 	‘রাস’ ছবির যৌথ পরিবারের গল্প টাইমমেশিনে করে নিয়ে যাবে হারানো সময়ে, প্রকাশ্যে ট্রেলার	Positive
BN/BENGAL/1114	May 22, 2025 4:21 pm 	চিপস ‘চোর’ সন্দেহে মার সিভিক ভলান্টিয়ারের! ‘চুরি করিনি’, মাকে চিঠি লিখে আত্মঘাতী স্কুলছাত্র	Negative
BN/FOOTBALL/1020	May 22, 2025 12:08 pm 	সোমবার মনোনয়ন পত্র দেওয়া শুরু হতে পারে মোহনবাগানে! কবে ঘোষণা ভোটের দিন?	Neutral
BN/SPORTS_OTHERS/1276	August 31, 2024 9:48 am 	যুক্তরাষ্ট্র ওপেনে বড় অঘটন, তৃতীয় রাউন্ডে দৌড় শেষ জকোভিচের	Negative
BN/CRICKET/1059	May 23, 2025 5:28 pm 	ভারতের তারকা ক্রিকেটারের বাড়ি থেকে লক্ষ-লক্ষ টাকার চুরি! সতীর্থের বিরুদ্ধেই FIR	Negative
BN/WORLD/1167	May 10, 2025 5:31 am 	শেষরাতে জোরালো আঘাত! ভারতের প্রত্যাঘাতে তছনছ পাকিস্তানের ৩ বিমানঘাঁটি	Negative
BN/WORLD/1152	May 11, 2025 5:52 am 	রক্তে জেহাদের বিষ! বিজ্ঞানী থেকে জঙ্গি হওয়া লাদেন-সঙ্গীর ছেলেই পাকিস্তানের সেনাকর্তা	Negative
BN/CINEMA/1341	April 26, 2025 6:08 pm 	তারকার চোখে জল! চেন্নাই হারতেই কেঁদে ভাসালেন শ্রুতি হাসান, থমথমে মুখ অজিত কুমারের	Negative
BN/BENGAL/1460	May 7, 2025 8:05 pm 	হলদিয়ায় তাপসীর জায়গায় কে? টিকিট পেতে খেলা শুরু গেরুয়া শিবিরে	Neutral
BN/INDIA/1376	May 15, 2025 3:53 pm 	নোংরা ফেলা নিয়ে ঝগড়া, তরোয়ালের কোপে মহিলার ধড়-মুন্ডু আলাদা করলেন যুবক	Negative
BN/INDIA/1314	May 17, 2025 4:03 pm 	একাধিক রায়ে আইনজীবীদের শাস্তি! বিচারপতির অবসরে সংবর্ধনাই দিল না সুপ্রিম কোর্টের বার অ্যাসোসিয়েশন	Negative
BN/CRICKET/1088	May 21, 2025 11:56 am 	বোর্ডের নতুন নিয়মের গেরোয় প্লে অফের স্বপ্নভঙ্গ! অভিযোগ তুলে কড়া চিঠি কেকেআরের	Negative
BN/CINEMA/1389	April 21, 2025 7:12 pm 	ইস্টার উপলক্ষে চার্চে প্রার্থনা নয়! এলন মাস্কের মায়ের সঙ্গে সিদ্ধিবিনায়কে পুজো দিলেন জ্যাকলিন	Neutral
BN/CRICKET/1054	May 23, 2025 8:25 pm 	পন্থকে বাদ দিয়েই পরের বছরের পরিকল্পনা লখনউয়ের, জল্পনা উঠতেই ‘গর্জন’ ২৭ কোটির তারকার	Negative
BN/BENGAL/1256	May 17, 2025 2:42 pm 	দায়িত্ব পেয়েই বৈঠকে তৃণমূলের বীরভূম কোর কমিটি, রবিবার বোলপুরে মুখোমুখি কেষ্ট-কাজল	Neutral
BN/BENGAL/1231	May 18, 2025 11:54 am 	বাংলাদেশের স্থল বাণিজ্যে কাঁচি চালিয়েছে মোদি সরকার! কতটা প্রভাব পেট্রাপোল-ঘোজাডাঙায়?	Negative
BN/FOOTBALL/1235	March 26, 2025 8:49 am 	ব্রাজিলকে গুঁড়িয়ে দিল দাপুটে আর্জেন্টিনা, বিশ্বকাপেরও যোগ্যতা অর্জন গতবারের চ্যাম্পিয়নদের	Positive
BN/CINEMA/1018	May 26, 2025 1:22 pm 	কলকাতায় জয়া আহসান, কবে শুরু হচ্ছে কৌশিক গঙ্গোপাধ্যায়ের ‘অর্ধাঙ্গিনী ২’-এর শুটিং?	Neutral
BN/FOOTBALL/1023	May 21, 2025 3:26 pm 	রাজি নয় পরিবার, চুক্তি পছন্দ হলেও ইস্টবেঙ্গলে আসছেন না ইভান	Negative
BN/CRICKET/1256	May 10, 2025 10:13 am 	পিএসএল’কে ‘না’ আমিরশাহীর, আইপিএলের জন্য দরজা খুলতে প্রস্তুত ইংল্যান্ড	Neutral
BN/SPORTS_OTHERS/1396	August 8, 2024 12:04 pm 	লক্ষ্য অলিম্পিকে দ্বিতীয় সোনা, ইতিহাস সৃষ্টির সামনে দাঁড়িয়ে ‘সতর্ক’ নীরজ	Positive
BN/CRICKET/1432	April 26, 2025 7:11 pm 	ইডেনে নেমে নাইটদের পাত্তাই দিলেন না শ্রেয়স! পাঞ্জাব যুদ্ধে কেকেআরে দুই বদল	Negative
BN/BENGAL/1458	May 7, 2025 8:44 pm 	একের পর এক বহুতল গড়ে উঠেছে, অরণ‌্যসুন্দরীর সব হোটেল-লজে সরাই লাইসেন্স আছে কি?	Negative
BN/INDIA/1073	May 24, 2025 6:48 pm 	চলতি অর্থবর্ষের সুদের হার ঘোষণা করল EPFO, স্বস্তি পাবেন চাকুরিজীবীরা?	Neutral
BN/WORLD/1046	May 22, 2025 10:10 pm 	ক্যালিফর্নিয়ার রাস্তায় আছড়ে পড়ল বিমান! বহু মৃত্যুর আশঙ্কা	Negative
BN/INDIA/1320	May 17, 2025 2:04 pm 	বিশ্বমঞ্চে পাকিস্তানের জেহাদি এজেন্ডা তুলে ধরবে ভারত! দিল্লির দূত হয়ে যাবেন শশী, কানিমোঝিরা	Negative
BN/INDIA/1153	May 22, 2025 2:45 pm 	রাজধানীতে বড়সড় নাশকতার ছক! হামলা রুখল দিল্লি পুলিশ, গ্রেপ্তার ২ আইএসআই এজেন্ট	Negative
BN/BENGAL/1435	May 9, 2025 10:45 am 	সামশেরগঞ্জে টোটোচালক খুন! উদ্ধার ক্ষতবিক্ষত দেহ, ক্রমশ ঘনাচ্ছে রহস্য	Negative
BN/CINEMA/1399	April 20, 2025 1:41 pm 	ধর্মীয় ভাবাবেগে আঘাত, মন্দির বিতর্কে উর্বশীর বিরুদ্ধে থানায় পুরোহিতরা	Negative
BN/CRICKET/1346	May 4, 2025 10:47 am 	হুঁশিয়ারি দিয়েছিলেন আগেই, গুচ্ছ রেকর্ডের ম্যাচে সিএসকে পেসারের বিরুদ্ধে ‘বদলা’ও নিলেন বিরাট	Positive
BN/SPORTS_OTHERS/1076	February 14, 2025 12:46 pm 	শেষদিনেও টিটি-জিমন্যাস্টিক্সে ৩ সোনা, জাতীয় গেমসে রেকর্ড ১৬ সোনা জয় বাংলার	Positive
BN/WORLD/1093	May 17, 2025 5:47 pm 	গাজায় বইছে রক্তগঙ্গা! গত ২৪ ঘণ্টায় ইজরায়েলের হামলায় মৃত অন্তত ১৪৫	Negative
BN/INDIA/1465	May 12, 2025 10:22 pm 	মোদির হুঁশিয়ারির পরই জম্মুর সাম্বা সেক্টরে ড্রোন হামলার চেষ্টা পাকিস্তানের! যোগ্য জবাব ভারতের	Negative
BN/KOLKATA/1051	May 22, 2025 10:20 am 	রাতের ঝড়বৃষ্টিতে নামল কলকাতার তাপমাত্রার পারদ, ক’দিন থাকবে মনোরম আবহাওয়া?	Neutral
BN/SPORTS_OTHERS/1085	February 6, 2025 11:44 pm 	জাতীয় গেমসে তিরন্দাজিতে সোনা জয় বাংলার জুয়েলের, শুভেচ্ছা মুখ্যমন্ত্রীর	Positive
BN/FOOTBALL/1193	April 5, 2025 9:20 pm 	নজরে ভোটার তালিকা, মোহনবাগানের নির্বাচনের আগে বাড়ল সদস্যপদ নবীকরণের সময়সীমা	Neutral
BN/CINEMA/1344	April 26, 2025 4:37 pm 	মানুষ খুন করার নামই কি ‘জেহাদ’? ব্যাখ্যা দিলেন ‘সচ্চা মুসলিম’ শাহরুখ	Negative
BN/CINEMA/1366	April 24, 2025 3:02 pm 	ভারতে মুক্তি পাচ্ছে না ফাওয়াদের ‘আবির গুলাল’, কেন্দ্রের নির্দেশে সিনেমায় কাঁচি!	Negative
BN/BENGAL/1079	May 23, 2025 8:54 pm 	৪টি চুরি যাওয়া ফোন খুঁজল রেলের নয়া পোর্টাল, নতুন পদ্ধতিতে প্রথম সাফল্য পূর্বাঞ্চলে	Positive
BN/INDIA/1221	May 20, 2025 3:01 pm 	দেশের গোপন তথ্য চলে যেত পাকিস্তানে! পাঞ্জাবে আইএসআইয়ের চরচক্র ফাঁস	Negative
BN/SPORTS_OTHERS/1385	August 9, 2024 1:17 am 	প্যারিসে ফিরল না টোকিওর সোনালী অতীত, অলিম্পিকে রুপো জিতেও নয়া ইতিহাস নীরজের	Positive
BN/KOLKATA/1351	April 27, 2025 12:08 am 	‘বাঁচার ইচ্ছে নেই’, ভিডিও বার্তার পরই রহস্যমৃত্যু শহরের ব্যবসায়ীর	Negative
BN/FOOTBALL/1413	January 21, 2025 10:12 pm 	শ্রাচীর পর পত্রবোমা বাঙ্কারহিলের, সমস্যা মেটাতে তড়িঘড়ি আসরে মহামেডান কর্তারা, কী সিদ্ধান্ত হল?	Negative
BN/INDIA/1495	May 11, 2025 9:00 pm 	জল চাইলেও দেয়নি, ‘অপরাধে’ ৬ বছরের ছেলেকে দেওয়ালে মাথা ঠুকে খুন বাবার!	Negative
BN/WORLD/1221	May 5, 2025 9:43 am 	ভারত-পাক সংঘাতের মাঝেই করাচিতে তুরস্কের যুদ্ধজাহাজ, বড় ষড়যন্ত্রের ইঙ্গিত!	Negative
BN/CRICKET/1132	May 18, 2025 1:09 pm 	‘কোহলিকে ভারতরত্ন দিন’, টেস্ট অবসরের পরই কেন্দ্র সরকারকে আর্জি প্রাক্তন ক্রিকেটারের	Positive
BN/KOLKATA/1349	April 27, 2025 9:21 am 	নিয়োগ আটকানোই লক্ষ্য বামেদের! ছবি দেখিয়ে সিপিএমের দ্বিচারিতা ফাঁস চাকরিপ্রার্থীদের	Negative
BN/FOOTBALL/1106	April 25, 2025 1:30 pm 	সুপার কাপে মোহনবাগানের অধিনায়ক দীপক, কম্বিনেশন নিয়ে ভাবছেন কোচ বাস্তব	Neutral
BN/CINEMA/1335	April 27, 2025 5:01 pm 	৫৯-এও ‘তরুণ’! বয়সকে ফাঁকি দেওয়ার রহস্য ফাঁস করলেন শাহরুখ	Positive
BN/WORLD/1043	May 23, 2025 9:44 am 	‘জঙ্গলের রাজা’, পাক ‘ফিল্ড মার্শাল’ আসিম মুনিরকে বেনজির আক্রমণ ইমরান খানের	Negative
BN/BENGAL/1400	May 11, 2025 9:31 am 	ভারত-পাক সংঘর্ষবিরতির জের! সোশাল মিডিয়ায় বিজেপিকে নিশানা, মুখরক্ষায় পালটা প্রচার	Negative
BN/WORLD/1026	May 24, 2025 4:07 pm 	‘ভারতে না’, অ্যাপেলের পর এবার স্যামসাংয়ে ২৫ শতাংশ শুল্ক চাপানোর হুমকি ট্রাম্পের	Negative
BN/BENGAL/1591	May 2, 2025 5:36 pm 	ফাইট মাম্পি ফাইট…তীব্র আর্থ্রাইটিস উপেক্ষা করে মাধ্যমিকে দারুণ ফল পরিযায়ী শ্রমিককন্যার	Positive
BN/INDIA/1404	May 14, 2025 4:01 pm 	হুকুম এলেই অপারেশন ট্রাইডেন্টর পুনরাবৃত্তি! করাচি বন্দর গুঁড়িয়ে দিতে প্রস্তুত ছিল ভারতের ‘বিক্রান্ত’	Negative
BN/CINEMA/1289	May 1, 2025 5:12 pm 	গালওয়ানে ভারত-চিন সংঘাত নিয়ে ছবি, ভাগ্য ফেরাতে দেশভক্তিই হাতিয়ার সলমনের!	Negative
BN/CRICKET/1096	May 20, 2025 7:54 pm 	জেসি মুখার্জি ট্রফির ফাইনালে মোহনবাগান, প্রতিপক্ষ কালীঘাট ক্লাব	Neutral
BN/KOLKATA/1106	May 16, 2025 10:25 pm 	বর্ষায় বিপদ রুখতে রাজ্য-কেন্দ্র সমন্বয়ে জোর, নবান্নের বৈঠকে দিকনির্দেশ মুখ্যসচিবের	Neutral
BN/CRICKET/1134	May 18, 2025 12:18 pm 	আইপিএল দ্বিতীয় কোয়ালিফায়ার এবং ফাইনাল হবে ইডেনেই, এখনও আশাবাদী সৌরভ	Positive
BN/WORLD/1204	May 7, 2025 8:46 am 	‘এই হামলা যুদ্ধাপরাধ’, ভারতের হাতে সপাটে থাপ্পড় খেয়ে বদলার হুঁশিয়ারি শাহবাজের	Negative
BN/KOLKATA/1196	May 9, 2025 12:16 pm 	ভুয়ো অ্যাপেই লুকিয়ে বিপদ! পুলিশ অফিসারের ব্যাঙ্ক অ্যাকাউন্ট থেকে উধাও ১০ লক্ষ টাকা	Negative
BN/BENGAL/1457	May 7, 2025 8:58 pm 	অভাবের সংসারে জোটেনি একাধিক গৃহশিক্ষক, প্রতিকূলতাকে হারিয়ে উচ্চ মাধ্যমিকে সপ্তম সাজিদ	Positive
BN/FOOTBALL/1095	April 28, 2025 1:30 pm 	‘এই তো সবে শুরু’ ডায়মন্ড হারবারের, আই লিগ ২ ট্রফি হাতে অভিষেকের বার্তা, ‘স্বপ্ন থেকে বাস্তব’	Positive
BN/FOOTBALL/1436	January 17, 2025 12:49 pm 	মিটল বেতন সমস্যা! ফুটবলারদের বিদ্রোহের পিছনে ষড়যন্ত্র দেখছেন মহামেডান কর্তারা	Negative
BN/CRICKET/1231	May 11, 2025 7:17 pm 	অনবদ্য সেঞ্চুরি স্মৃতির, শ্রীলঙ্কাকে হারিয়ে মহিলাদের ত্রিদেশীয় সিরিজ চ্যাম্পিয়ন ভারত	Positive
BN/BENGAL/1472	May 6, 2025 6:49 pm 	বিয়ের বরাত বাতিল, CBI সেজে টাকা আদায়ে চাপ! ইভেন্ট সংস্থার বিরুদ্ধে থানায় নববধূ	Negative
BN/BENGAL/1206	May 19, 2025 10:25 am 	কাশ্মীরে জ্যোতির সফরসঙ্গী, ঘুরিয়ে দেখান কলকাতাও! নজরে এবার বাংলার ভ্লগার	Neutral
BN/SPORTS_OTHERS/1102	January 26, 2025 4:58 pm 	দাপুটে পারফরম্যান্সে ছুঁলেন ফেডেরারের কীর্তি, পরপর দুবার অস্ট্রেলীয় ওপেন চ্যাম্পিয়ন সিনার	Positive
BN/CRICKET/1252	May 10, 2025 2:08 pm 	আইপিএলের বাকি ম্যাচ কলকাতায়! কোন খেলা দিয়ে শুরু দ্বিতীয় দফা? চূড়ান্ত করে ফেলল বোর্ড	Neutral
BN/CINEMA/1415	April 18, 2025 9:40 pm 	‘উত্তরে আমার নামে মন্দির আছে, দক্ষিণেও চাই’, উর্বশীর বিস্ময়কর দাবিতে রেগে লাল পুরোহিতরা	Negative
BN/CRICKET/1111	May 19, 2025 6:26 pm 	কোহলিদের কাছে ক্ষমা চাইতে হল আরসিবি’র ফিজিওকে! কোন অপরাধে?	Negative
